CustomerKey|FirstName|LastName|BirthDate|MaritalStatus|Gender|YearlyIncome|EnglishEducation|EnglishOccupation|NumberCarsOwned|Order_Count|SalesAmount
20025|Bryce|Bell|1975-09-19|S|M|40000|Bachelors|Professional|1|2|94.48
20026|Jasmine|Richardson|1970-01-21|S|F|40000|Bachelors|Professional|1|4|1212.97
20041|Joe|Alvarez|1984-04-24|S|M|30000|High School|Manual|1|2|12.98
20042|Brad|Deng|1979-11-01|M|M|40000|Bachelors|Skilled Manual|0|3|3150.3982
20043|Brent|Zheng|1978-02-22|S|M|10000|Partial High School|Manual|2|2|32.28
20044|Jillian|Rana|1978-10-23|S|F|30000|High School|Manual|1|2|1155.48
20045|Andres|Shen|1979-05-03|M|M|40000|Bachelors|Skilled Manual|0|3|596.96
20046|Peter|She|1979-03-04|M|M|40000|Bachelors|Skilled Manual|0|8|691.91
20047|Ronnie|Huang|1978-10-22|M|M|40000|Bachelors|Skilled Manual|0|2|614.98
20048|Virginia|Srini|1978-01-02|S|F|30000|High School|Manual|1|2|3142.4482
20049|Colleen|Chavez|1976-12-20|S|F|10000|Partial High School|Manual|2|3|3150.3982
20050|Adriana|Prasad|1977-08-30|S|F|30000|High School|Manual|1|2|58.98
20051|Linda|Dominguez|1983-10-16|S|F|40000|Partial College|Clerical|1|9|4464.27
20052|Theodore|Ruiz|1977-07-14|S|M|40000|Partial College|Clerical|0|5|3214.0282
20053|Jessie|Yang|1977-09-15|S|M|40000|Partial College|Clerical|0|3|36.27
20054|Clarence|Nara|1978-05-23|S|M|40000|Partial College|Clerical|0|5|3338.0382
20055|Ruben|Ruiz|1976-10-30|S|M|20000|Partial High School|Manual|2|3|82.97
20056|Johnny|She|1977-05-22|S|M|20000|Partial High School|Manual|2|5|144.45
20057|Ramon|Zhou|1976-07-14|S|M|20000|Partial High School|Manual|2|3|47.97
20058|Roger|Liu|1976-08-06|S|M|20000|Partial High School|Manual|2|3|31.27
20059|Madison|Washington|1976-07-05|M|F|30000|High School|Manual|1|2|1170.48
20060|Kayla|Jackson|1977-04-06|S|F|30000|High School|Manual|1|2|3142.4482
20061|Sharon|Nath|1977-03-26|S|F|30000|High School|Manual|1|2|1174.48
20062|Russell|Carson|1977-03-15|S|M|30000|High School|Manual|1|5|1997.45
20063|Kristy|Ortega|1975-11-29|S|F|40000|Partial College|Clerical|0|3|64.97
20064|Whitney|Prasad|1982-12-03|S|F|40000|Partial College|Clerical|1|2|38.98
20065|Grant|Lal|1977-05-22|M|M|40000|Partial College|Clerical|1|1|21.49
20066|Marcus|White|1985-08-10|S|M|40000|Partial College|Clerical|1|2|1170.48
20067|Destiny|Thompson|1980-04-08|S|F|40000|Partial College|Clerical|1|2|1155.48
20068|Alexandria|Peterson|1979-10-22|S|F|40000|Partial College|Clerical|2|1|1120.49
20069|Jessica|Smith|1980-01-24|S|F|30000|Graduate Degree|Skilled Manual|0|2|574.98
20074|Preston|Madan|1959-02-23|S|M|10000|High School|Manual|2|4|588.96
20075|Aaron|Allen|1958-11-15|S|M|10000|High School|Manual|2|1|3399.99
20076|Beth|Vazquez|1958-11-15|S|F|10000|High School|Manual|2|3|553.97
20077|Aidan|Coleman|1959-05-05|M|M|10000|High School|Manual|2|5|633.45
20078|Jose|Lee|1964-10-17|M|M|20000|High School|Manual|2|3|628.97
20079|Alexandra|Taylor|1964-05-03|M|F|20000|High School|Manual|2|1|4.99
20080|Maria|Stewart|1969-12-18|M|F|20000|High School|Manual|2|2|548.98
20081|Jerry|Xie|1958-07-17|M|M|20000|High School|Manual|2|2|58.98
20082|Caroline|Henderson|1958-08-24|S|F|20000|High School|Manual|2|6|137.54
20083|Terry|Kumar|1964-06-10|M|M|20000|High School|Manual|2|2|39.98
20084|Alex|Stewart|1969-08-01|M|M|20000|High School|Manual|2|5|63.15
20085|Jessica|Moore|1959-10-26|M|F|20000|Partial High School|Manual|2|6|76.76
20086|Jeremiah|Hayes|1971-04-04|M|M|20000|Partial High School|Manual|2|5|128.55
20087|Seth|Gray|1965-02-10|M|M|20000|Partial High School|Manual|2|4|112.76
20088|Jose|Lewis|1965-01-13|M|M|20000|Partial High School|Clerical|2|1|4.99
20089|Luis|Powell|1959-11-03|M|M|30000|High School|Manual|1|1|4.99
20090|Blake|Edwards|1960-01-19|M|M|30000|High School|Clerical|1|2|548.98
20091|Andrea|Parker|1976-05-13|M|F|30000|High School|Clerical|1|4|562.96
20092|Ethan|Sharma|1959-12-19|M|M|40000|Partial College|Clerical|1|3|1149.47
20093|Megan|Clark|1965-04-09|M|F|40000|Partial College|Clerical|1|3|1179.97
20094|Lindsey|Chande|1961-06-20|M|F|30000|High School|Clerical|2|2|13.98
20095|Ana|Flores|1961-03-31|M|F|30000|High School|Clerical|2|2|59.98
20096|Jonathan|Lal|1960-10-31|M|M|30000|High School|Skilled Manual|2|3|71.46
20097|Brittany|Griffin|1961-03-03|M|F|40000|Partial College|Clerical|1|1|1120.49
20098|Alexis|Lewis|1973-05-10|M|F|30000|High School|Skilled Manual|2|2|68.49
20099|Devon|Xie|1961-10-01|M|M|30000|High School|Skilled Manual|2|1|4.99
20100|Jesse|Watson|1961-09-24|S|M|30000|High School|Skilled Manual|2|2|39.98
20101|Devin|Hayes|1967-01-22|M|M|30000|High School|Skilled Manual|2|3|67.93
20102|Arianna|Jenkins|1961-10-31|M|F|30000|High School|Skilled Manual|2|2|39.98
20103|William|Robinson|1962-06-13|M|M|40000|Partial College|Clerical|1|3|103.48
20104|Louis|Xu|1963-02-22|M|M|30000|High School|Skilled Manual|2|6|66.53
20105|Alexis|Taylor|1963-02-23|M|F|30000|High School|Skilled Manual|2|3|68.97
20106|Amber|Hall|1963-03-21|M|F|30000|High School|Skilled Manual|2|4|131.95
20107|Danielle|Morris|1962-09-05|M|F|40000|Partial College|Clerical|1|1|69.99
20108|Glenn|Gao|1969-11-02|M|M|40000|Partial College|Clerical|1|2|1155.48
20109|Katelyn|Stewart|1963-12-31|S|F|40000|Partial College|Clerical|1|2|1155.48
20110|Austin|Perry|1963-07-23|M|M|40000|Partial College|Clerical|1|1|1120.49
20111|Brittney|Zhu|1964-03-19|M|F|40000|Partial College|Clerical|1|4|1169.46
20115|Megan|Jones|1964-07-11|M|F|40000|Partial College|Clerical|1|2|119.98
20117|Brandon|Jenkins|1977-11-07|M|M|50000|Graduate Degree|Skilled Manual|0|2|78.98
20118|Jacqueline|Henderson|1978-02-10|M|F|50000|Graduate Degree|Skilled Manual|0|2|1170.48
20119|Carlos|Hernandez|1978-09-24|M|M|40000|Graduate Degree|Skilled Manual|0|1|69.99
20120|Fernando|Hughes|1979-01-02|S|M|40000|Graduate Degree|Skilled Manual|0|2|119.98
20121|Dylan|Butler|1979-01-01|M|M|40000|Graduate Degree|Skilled Manual|0|1|69.99
20122|Jeremy|Bailey|1979-05-06|M|M|40000|Graduate Degree|Skilled Manual|0|3|128.97
20123|Aaron|Gonzalez|1978-10-03|M|M|40000|Graduate Degree|Skilled Manual|0|3|132.97
20124|Natalie|Coleman|1979-03-13|M|F|40000|Graduate Degree|Skilled Manual|0|1|69.99
20131|Carolyn|Gutierrez|1969-08-10|M|F|10000|Graduate Degree|Manual|0|2|38.98
20132|Jenny|Shen|1968-02-05|M|F|10000|Graduate Degree|Manual|0|3|69.97
20133|Jorge|Li|1973-10-06|M|M|20000|Graduate Degree|Clerical|0|2|28.98
20134|Franklin|Zhao|1967-07-09|M|M|20000|Graduate Degree|Clerical|0|3|148.98
20135|Grace|Price|1966-12-03|M|F|10000|Bachelors|Manual|0|3|69.97
20136|Bonnie|Kennedy|1972-12-09|M|F|10000|Bachelors|Manual|0|2|27.28
20137|Jarrod|Fernandez|1966-11-08|M|M|10000|Bachelors|Manual|0|4|78.96
20138|Kendra|Moreno|1940-12-18|M|F|20000|Graduate Degree|Clerical|0|4|119.96
20139|Connor|Wright|1984-08-07|M|M|10000|Bachelors|Manual|0|1|69.99
20140|Joe|Navarro|1964-03-06|M|M|10000|Bachelors|Manual|0|1|29.99
20141|Angelica|Flores|1964-06-10|M|F|20000|Bachelors|Manual|0|1|3.99
20142|Lydia|Lopez|1962-05-06|M|F|10000|Partial College|Manual|0|1|3.99
20143|Jimmy|Suarez|1962-03-31|M|M|10000|Partial College|Manual|0|2|32.28
20144|Roger|Lin|1961-12-21|M|M|10000|Partial College|Manual|0|4|120.46
20145|Fernando|Lee|1971-04-19|M|M|10000|Partial College|Manual|1|4|1184.46
20146|Mackenzie|Hall|1951-04-25|M|F|10000|Partial College|Manual|1|1|3.99
20147|Tabitha|Ramos|1947-01-08|M|F|30000|Bachelors|Clerical|0|3|37.97
20148|Terry|Nath|1947-12-18|M|M|10000|Partial College|Manual|1|2|6.28
20149|Heidi|Arun|1948-04-01|M|F|30000|Bachelors|Clerical|0|5|3165.4182
20150|Gary|Rubio|1948-06-18|M|M|40000|Graduate Degree|Clerical|0|6|3264.0182
20151|Jamie|Guo|1986-04-05|M|F|10000|Partial College|Manual|1|5|4152.73
20152|Rafael|She|1986-01-05|M|M|10000|Partial College|Manual|1|3|4142.75
20153|Diane|Sanz|1984-11-21|M|F|10000|Partial College|Manual|1|2|13.98
20154|Raul|Luo|1984-04-01|S|M|10000|Partial College|Manual|1|3|4153.25
20155|Jay|Fernandez|1983-04-06|M|M|10000|Partial College|Manual|1|2|59.98
20156|Jay|Madan|1982-10-17|S|M|10000|High School|Manual|2|3|4139.75
20157|Riley|Reed|1983-04-09|M|F|10000|High School|Manual|2|2|4118.26
20158|Rodney|Blanco|1984-08-28|S|M|10000|High School|Manual|0|3|4153.25
20159|Ernest|Zhu|1984-12-01|M|M|20000|Bachelors|Clerical|0|5|4167.23
20160|George|Garcia|1984-05-08|S|M|20000|Bachelors|Clerical|0|6|4237.22
20161|Albert|Sanz|1954-06-16|S|M|20000|Partial College|Manual|0|2|38.98
20162|Kelsey|Nath|1949-03-02|M|F|20000|Partial College|Manual|1|4|1966.46
20163|Krystal|Zhang|1948-10-29|M|F|20000|Partial College|Manual|1|2|1903.48
20164|Carol Ann|Rockne|1949-01-11|M|M|30000|Bachelors|Clerical|0|3|3150.3982
20165|Kristina|Mehta|1948-09-20|M|F|30000|Bachelors|Clerical|0|5|3191.4182
20166|Monique|Gutierrez|1967-03-24|S|F|30000|Graduate Degree|Clerical|0|5|1967.45
20167|Joe|Serrano|1972-01-08|S|M|30000|Graduate Degree|Clerical|0|2|3142.4482
20168|Jessie|Serrano|1966-01-31|M|F|10000|High School|Manual|1|2|32.28
20169|Garrett|Gray|1966-03-25|S|M|20000|Partial College|Manual|0|4|78.96
20170|Jerome|Martin|1965-12-20|M|M|30000|Graduate Degree|Clerical|0|3|3177.4382
20171|Bailey|King|1965-03-25|M|F|20000|Partial College|Manual|1|3|1938.47
20172|Kelli|Gao|1970-11-13|S|F|30000|Graduate Degree|Clerical|0|3|3150.3982
20173|Dennis|Zhao|1981-05-01|M|M|40000|Bachelors|Skilled Manual|0|5|3181.3282
20174|Douglas|Gonzalez|1978-10-17|M|M|20000|Partial High School|Manual|2|1|29.99
20175|Alisha|Lu|1979-10-01|S|F|30000|Partial College|Clerical|1|4|1214.46
20176|Antonio|Alexander|1986-06-05|S|M|20000|Partial High School|Manual|2|2|32.28
20177|Kelvin|Li|1986-05-05|S|M|20000|Partial High School|Manual|2|2|6.28
20178|Deborah|Anand|1985-08-23|S|F|20000|Partial High School|Manual|2|1|3.99
20179|Denise|Patel|1984-04-01|S|F|30000|High School|Manual|1|1|24.99
20184|Jessica|Richardson|1966-10-30|M|F|40000|High School|Skilled Manual|2|2|123.98
20185|Xavier|Cooper|1967-03-05|S|M|40000|High School|Skilled Manual|3|1|69.99
20186|Connor|Li|1967-04-05|M|M|40000|High School|Skilled Manual|2|2|3191.9096
20189|Grace|Hall|1978-02-19|S|F|50000|Partial College|Skilled Manual|1|1|4.99
20190|Angela|Reed|1973-03-25|S|F|50000|Partial College|Skilled Manual|1|4|1204.46
20269|Hunter|Foster|1960-10-23|M|M|10000|High School|Skilled Manual|2|1|4.99
20270|Kevin|Phillips|1981-11-01|M|M|30000|High School|Skilled Manual|2|2|78.98
20271|Barry|Fernandez|1981-08-18|S|M|30000|High School|Skilled Manual|2|2|119.98
20272|Seth|James|1980-10-20|S|M|40000|High School|Skilled Manual|2|2|94.48
20273|Katherine|Martin|1982-04-27|S|F|40000|High School|Skilled Manual|2|2|39.98
20274|Brent|Wang|1981-10-19|M|M|40000|High School|Skilled Manual|2|1|69.99
20275|Angela|Kelly|1985-07-05|M|F|30000|High School|Skilled Manual|2|2|133.49
20276|Haley|Sanchez|1986-03-26|S|F|30000|High School|Skilled Manual|2|3|128.97
20277|Mary|Hall|1943-01-25|M|F|30000|Partial College|Clerical|2|1|4.99
20278|Alisha|Oliver|1983-03-04|M|F|40000|High School|Skilled Manual|2|1|69.99
20279|Trevor|Henderson|1982-07-11|S|M|40000|High School|Skilled Manual|2|3|144.47
20280|Joshua|Harris|1985-03-06|S|M|30000|Partial High School|Clerical|2|5|95.94
20281|Karl|Xie|1984-10-25|S|M|40000|High School|Skilled Manual|2|3|1179.97
20282|Trisha|Xu|1944-06-30|S|F|40000|Bachelors|Management|2|3|37.27
20283|Katie|Shen|1951-12-05|M|F|40000|Bachelors|Management|2|3|5314.25
20285|Aaron|Alexander|1982-04-20|M|M|40000|High School|Skilled Manual|2|1|69.99
20286|Stacey|Wu|1982-05-05|S|F|40000|Partial College|Skilled Manual|1|2|78.98
20287|Destiny|Simmons|1982-05-20|S|F|40000|Partial College|Skilled Manual|1|3|144.47
20288|Jeremiah|Edwards|1981-07-22|S|M|40000|Partial College|Skilled Manual|1|2|94.48
20289|Jada|Richardson|1981-12-09|S|F|40000|Partial College|Skilled Manual|1|1|69.99
20290|Austin|Simmons|1982-06-22|S|M|40000|Partial College|Skilled Manual|1|2|123.98
20291|Alexis|Walker|1981-05-02|S|F|40000|High School|Skilled Manual|2|4|1151.76
20292|Katherine|Ross|1985-07-16|S|F|30000|Partial College|Skilled Manual|1|2|119.98
20293|Rachel|Jackson|1979-11-02|S|F|30000|Partial College|Skilled Manual|1|1|69.99
20294|Julia|Davis|1985-08-10|S|F|30000|Partial College|Skilled Manual|1|2|119.98
20304|Jesse|Edwards|1985-02-19|S|M|40000|High School|Skilled Manual|2|2|1170.48
20305|Caleb|Ross|1985-06-24|S|M|30000|Partial College|Skilled Manual|1|1|69.99
20306|Mary|Baker|1985-05-11|S|F|30000|Partial College|Skilled Manual|1|1|69.99
20307|Natalie|Blue|1984-09-19|S|F|30000|Partial College|Skilled Manual|1|2|119.98
20308|Pieter|Uittenbogaard|1985-04-24|M|F|30000|Partial College|Skilled Manual|1|1|69.99
20309|Cristina|Sharma|1955-11-08|M|F|10000|High School|Skilled Manual|4|2|68.49
20312|Ryan|Lewis|1983-11-19|M|M|40000|Partial High School|Clerical|2|1|4.99
20313|Oscar|Bennett|1984-05-10|S|M|40000|Partial College|Skilled Manual|1|2|94.48
20314|Russell|Deng|1953-05-12|M|M|10000|High School|Skilled Manual|2|3|67.93
20315|Devin|Ramirez|1984-02-22|S|M|40000|Partial College|Skilled Manual|1|3|132.97
20316|Suzanne|Zhang|1952-03-12|S|F|20000|High School|Skilled Manual|2|2|39.98
20317|Alex|Green|1951-11-19|M|M|20000|High School|Skilled Manual|2|2|58.98
20356|Louis|Lu|1941-01-04|M|M|40000|Partial College|Professional|2|2|78.98
20357|Julian|Price|1941-01-28|M|F|50000|Graduate Degree|Management|2|1|69.99
20358|Brian|Murphy|1946-09-10|M|M|50000|Graduate Degree|Management|2|2|123.98
20361|Jonathon|Moreno|1942-04-02|M|M|50000|Graduate Degree|Management|2|1|69.99
20394|Emma|Butler|1946-10-13|M|F|50000|Bachelors|Management|2|4|1158.46
20395|Katherine|Rogers|1958-02-07|S|F|50000|Bachelors|Management|2|3|1179.97
20396|Jason|Simmons|1946-11-21|S|M|50000|Bachelors|Management|2|1|69.99
20397|Isaiah|Gray|1947-03-23|M|M|50000|Bachelors|Management|2|3|78.48
20399|Benjamin|Rodriguez|1947-12-14|M|M|50000|Bachelors|Management|2|4|1184.46
20400|Sydney|Henderson|1948-03-20|M|F|50000|Bachelors|Management|2|1|1120.49
20401|Hannah|Jenkins|1947-10-09|M|F|50000|Bachelors|Management|2|4|1184.46
20402|Vincent|Liang|1952-01-12|M|M|20000|High School|Skilled Manual|2|1|4.99
20403|Mitchell|Lal|1951-08-10|M|M|20000|High School|Skilled Manual|2|2|7.28
20404|Jorge|Yang|1954-02-07|S|M|10000|Partial High School|Clerical|2|2|124.99
20406|Felicia|Munoz|1953-08-04|M|F|20000|Partial High School|Clerical|2|2|59.98
20407|Kristopher|Vance|1965-05-20|M|M|20000|Partial High School|Clerical|2|1|4.99
20408|Isaac|Morgan|1983-01-14|S|M|40000|Partial High School|Clerical|2|3|69.97
20409|Sophia|Young|1983-05-17|S|F|40000|Partial College|Skilled Manual|2|2|14.98
20410|Richard|Jackson|1982-12-10|M|M|40000|Partial College|Skilled Manual|2|3|49.97
20415|Evelyn|Sai|1954-12-14|M|F|20000|Partial High School|Clerical|2|2|13.98
20416|Dale|Goel|1960-12-18|S|M|30000|Partial College|Clerical|2|2|4118.26
20417|Bruce|Vazquez|1955-08-11|M|M|30000|Partial College|Clerical|2|3|67.97
20418|Joe|Vazquez|1955-10-11|M|M|30000|Partial College|Clerical|2|4|4207.24
20419|Billy|Romero|1962-04-04|M|M|20000|Partial High School|Clerical|2|1|4.99
20420|Evelyn|Mehta|1956-08-03|M|F|30000|High School|Skilled Manual|2|4|4132.24
20421|Victoria|Alexander|1986-01-15|S|F|40000|Partial High School|Clerical|2|3|118.97
20423|Alicia|Goel|1963-10-07|S|F|30000|High School|Skilled Manual|2|4|4177.74
20424|Marie|Romero|1957-07-12|M|F|30000|High School|Skilled Manual|2|4|4132.24
20425|Sabrina|Torres|1963-11-14|M|F|30000|High School|Skilled Manual|2|2|4118.26
20426|Johnathan|Perez|1958-04-03|M|M|30000|High School|Skilled Manual|2|3|4139.75
20427|Mario|Raje|1958-10-05|S|M|40000|Partial College|Skilled Manual|2|3|5314.25
20428|Brent|Ma|1959-01-01|M|M|40000|Partial College|Skilled Manual|2|1|29.99
20429|Curtis|Gao|1958-10-23|M|M|40000|Partial College|Skilled Manual|2|4|5377.75
20431|Corey|Raje|1981-06-07|S|M|40000|Partial College|Skilled Manual|2|2|14.98
20432|Juan|Sanders|1980-08-19|S|M|40000|High School|Skilled Manual|2|2|14.98
20433|Chloe|Taylor|1980-12-24|M|F|40000|High School|Skilled Manual|2|4|74.46
20471|Carlos|Gonzalez|1937-07-04|M|M|50000|Graduate Degree|Management|2|3|73.97
20480|Carlos|Cox|1973-05-20|S|M|40000|High School|Skilled Manual|2|2|1155.48
20481|Jordan|Edwards|1973-03-03|M|M|40000|High School|Skilled Manual|2|2|1170.48
20484|Gabriella|Morgan|1947-08-22|S|F|50000|Bachelors|Management|2|4|1151.76
20485|Richard|Reed|1959-01-08|M|M|50000|Bachelors|Management|2|2|14.98
20497|Francisco|Javier Castrejón|1949-09-01|M|F|30000|Partial High School|Clerical|2|1|69.99
20498|Miguel|Phillips|1949-11-08|M|M|40000|High School|Professional|2|2|12.94
20499|Christian|Robinson|1955-12-21|S|M|40000|High School|Professional|2|2|54.98
20500|Morgan|Butler|1949-10-24|M|F|40000|High School|Professional|2|2|68.49
20503|Tony|Jai|1950-08-31|M|M|40000|High School|Professional|2|2|14.98
20504|Rakesh|Tangirala|1951-03-06|M|F|40000|High School|Professional|2|4|119.96
20505|Alexa|Cox|1950-11-07|M|F|40000|High School|Professional|2|3|64.97
20506|Paige|Bradley|1950-10-13|M|F|40000|High School|Professional|2|3|68.97
20519|Trevor|Diaz|1953-08-19|M|M|40000|High School|Professional|2|4|54.96
20520|Cassandra|Srini|1953-12-09|S|F|40000|High School|Professional|2|2|14.98
20521|Gina|Carlson|1954-01-11|M|F|40000|High School|Professional|2|4|25.22
20528|Mason|Adams|1956-04-03|M|M|40000|Partial High School|Skilled Manual|2|3|64.47
20650|Bryan|Gray|1981-01-20|M|M|50000|Bachelors|Skilled Manual|0|2|1174.48
20651|Timothy|Cooper|1976-02-20|M|M|50000|Bachelors|Skilled Manual|0|4|3198.5682
20652|Amanda|Scott|1975-07-06|M|F|50000|Bachelors|Skilled Manual|0|2|1174.48
20653|Jessica|White|1975-09-01|M|F|50000|Bachelors|Skilled Manual|0|2|1155.48
20654|Taylor|Murphy|1981-05-03|M|F|50000|Bachelors|Skilled Manual|0|2|1170.48
20655|Edward|Butler|1975-08-05|M|M|50000|Bachelors|Skilled Manual|1|4|47.42
20657|Blake|Russell|1974-12-23|S|M|50000|Bachelors|Skilled Manual|0|5|1193.45
20669|Rachel|Ross|1983-10-01|S|F|40000|Bachelors|Professional|1|2|3169.5882
20674|Samuel|Butler|1978-02-22|S|M|50000|Bachelors|Skilled Manual|1|4|1143.46
20675|Natalie|Martin|1978-10-29|S|F|50000|Bachelors|Skilled Manual|1|2|1155.48
20685|Mariah|Powell|1970-07-01|M|F|40000|Bachelors|Professional|1|2|1155.48
20686|Lucas|Nelson|1970-10-05|S|M|40000|Bachelors|Professional|1|4|1151.76
20687|Rebecca|Campbell|1970-08-04|S|F|40000|Bachelors|Professional|1|1|9.99
20688|Steven|Ramirez|1971-03-11|M|M|50000|Bachelors|Skilled Manual|1|3|68.97
20689|Connor|Green|1976-07-04|M|M|50000|Bachelors|Skilled Manual|2|3|78.48
20690|Nathaniel|Torres|1971-05-04|M|M|50000|Bachelors|Skilled Manual|2|3|39.47
20710|Andres|Raje|1980-05-07|M|M|40000|Bachelors|Skilled Manual|0|4|3240.32
20711|Ebony|Sanz|1979-07-05|M|F|40000|Bachelors|Skilled Manual|0|4|3240.32
20712|Colin|Huang|1980-01-18|M|M|40000|Bachelors|Skilled Manual|0|3|3261.33
20713|Kathleen|Gill|1983-09-13|S|F|10000|Partial High School|Manual|2|5|3421.93
20714|Christine|Beck|1983-07-13|S|F|20000|Partial High School|Manual|2|3|187.98
20715|Henry|Kapoor|1977-12-20|S|M|20000|Partial High School|Manual|2|4|196.27
20716|Kristina|Arun|1979-03-13|M|F|40000|Bachelors|Skilled Manual|1|6|3911.29
20717|Chelsea|Ray|1984-03-02|S|F|40000|Graduate Degree|Skilled Manual|0|4|3240.32
20718|Ricky|Ruiz|1978-06-23|S|M|30000|High School|Manual|1|4|3283.43
20719|Lawrence|Alvarez|1978-02-17|S|M|30000|High School|Manual|1|4|1947.46
20720|Regina|Subram|1978-01-01|S|F|30000|High School|Manual|1|3|1938.47
20721|Hailey|Perry|1977-01-05|S|F|10000|Partial High School|Manual|2|1|24.99
20722|Kellie|Serrano|1977-10-22|S|F|40000|Partial College|Clerical|0|6|2378.8
20723|Cedric|Zhu|1977-06-24|S|M|20000|Partial High School|Manual|2|4|143.96
20724|Ebony|Vance|1976-07-07|S|F|20000|Partial High School|Manual|2|1|24.99
20725|Linda|Romero|1976-10-01|S|F|20000|Partial High School|Manual|2|3|63.97
20726|Beth|Romero|1982-08-14|S|F|30000|High School|Manual|1|5|1941.95
20727|Arturo|Ye|1975-07-13|S|M|40000|Partial College|Clerical|0|2|30.48
20728|Cedric|Chande|1976-06-12|S|M|40000|Partial College|Clerical|0|4|709.26
20729|Aimee|Zhou|1977-04-18|M|F|40000|Partial College|Clerical|1|4|77.96
20730|Aaron|Shan|1976-12-12|S|M|40000|Partial College|Clerical|2|3|68.97
20731|Andre|Kovár|1975-12-12|S|M|50000|Graduate Degree|Skilled Manual|0|3|42.97
20732|Joshua|Walker|1986-03-21|S|M|40000|Partial College|Clerical|0|1|9.99
20733|Sheena|Luo|1980-06-05|S|F|40000|Partial College|Clerical|2|3|23.97
20734|Luis|Phillips|1980-01-14|M|M|50000|Graduate Degree|Skilled Manual|0|2|7.28
20735|Caitlin|Cooper|1985-10-19|M|F|50000|Graduate Degree|Skilled Manual|0|1|1120.49
20736|Alexandra|Howard|1980-12-10|S|F|40000|Partial College|Clerical|1|3|3194.5782
20737|Victoria|Griffin|1934-12-31|M|F|20000|Partial College|Clerical|2|3|128.97
20739|Kaitlyn|Carter|1959-03-24|S|F|10000|High School|Manual|2|2|78.98
20740|Kathryn|Sharma|1958-12-07|M|F|10000|High School|Manual|2|5|140.94
20741|Jocelyn|Foster|1959-03-26|S|F|20000|High School|Manual|2|2|119.98
20742|Isabella|Stewart|1964-02-14|M|F|20000|High School|Manual|2|3|128.97
20743|Arianna|Howard|1959-01-11|M|F|20000|High School|Manual|2|2|78.98
20744|Amanda|Barnes|1958-08-29|M|F|20000|High School|Manual|2|2|548.98
20745|Mariah|Price|1965-05-31|M|F|20000|Partial High School|Manual|2|5|113.95
20746|Christina|Torres|1976-02-20|M|F|20000|Partial High School|Manual|2|5|119.95
20747|Melody|Vazquez|1965-11-21|M|F|20000|Partial High School|Clerical|2|1|69.99
20748|Stephanie|Watson|1960-04-03|S|F|20000|Partial High School|Clerical|2|2|123.98
20749|Joan|Morgan|1959-10-13|M|F|30000|High School|Clerical|1|3|624.97
20750|Katherine|King|1960-03-25|M|F|40000|Partial College|Clerical|1|4|1184.46
20751|Jermaine|Arthur|1961-04-18|M|M|30000|High School|Clerical|2|2|574.98
20752|Christian|Simmons|1961-03-14|M|M|30000|High School|Clerical|2|1|69.99
20753|Taylor|Kelly|1966-11-18|M|F|30000|High School|Clerical|2|1|539.99
20754|Ian|Davis|1960-11-08|M|M|30000|High School|Skilled Manual|2|2|78.98
20755|Alex|Lopez|1960-12-01|M|M|40000|Partial College|Clerical|1|3|1164.47
20756|Marcus|Griffin|1967-01-21|M|M|30000|High School|Skilled Manual|2|4|34.56
20757|Alexia|Powell|1961-12-15|M|F|30000|High School|Skilled Manual|2|1|69.99
20758|Jesse|Sanders|1972-08-29|M|M|30000|High School|Skilled Manual|2|3|128.97
20759|Teresa|Serrano|1961-11-17|M|F|40000|Partial College|Clerical|1|4|77.96
20760|Thomas|Alexander|1973-03-15|M|M|40000|Partial College|Clerical|1|2|7.28
20761|Jonathan|Washington|1967-11-09|M|M|40000|Partial College|Clerical|1|3|22.93
20762|Jennifer|King|1968-10-08|M|F|30000|High School|Skilled Manual|2|2|123.98
20763|Lucas|Carter|1963-02-10|M|M|30000|High School|Skilled Manual|2|2|123.98
20764|Christian|Taylor|1962-07-16|M|M|30000|High School|Skilled Manual|2|4|56.76
20765|Wyatt|Lopez|1962-11-16|M|M|40000|Partial College|Clerical|1|3|1179.97
20766|Charles|Morgan|1969-04-06|M|M|40000|Partial College|Clerical|1|2|14.98
20767|Rachel|Thomas|1964-03-22|S|F|40000|Partial College|Clerical|1|1|1120.49
20768|Marshall|Nara|1963-08-24|S|M|40000|Partial College|Clerical|1|2|1170.48
20769|Michelle|Sanders|1963-10-01|M|F|40000|Partial College|Clerical|1|4|25.22
20775|Bruce|Alonso|1964-12-21|M|M|40000|Partial College|Clerical|1|1|9.99
20776|Haley|Long|1965-04-09|M|F|40000|Partial College|Clerical|1|3|22.93
20785|Isabella|Taylor|1977-08-20|S|F|50000|Graduate Degree|Skilled Manual|0|2|1145.48
20786|Marcus|Perez|1978-05-20|M|M|50000|Graduate Degree|Skilled Manual|0|2|14.98
20787|Bridget|Pal|1979-01-31|M|F|40000|Graduate Degree|Skilled Manual|0|3|1134.47
20788|Sara|Gonzalez|1979-01-13|S|F|40000|Graduate Degree|Skilled Manual|0|1|9.99
20789|Miguel|Williams|1979-01-12|M|M|40000|Graduate Degree|Skilled Manual|0|3|39.47
20790|Kayla|Harrison|1978-12-04|M|F|40000|Graduate Degree|Skilled Manual|0|2|14.98
20791|Ryan|Patterson|1978-08-05|M|M|40000|Graduate Degree|Skilled Manual|0|1|9.99
