FN,MN,LN,Email,CustomerKey,DOB,Occupation,SalesAmount
Edward,Thomas,E,edward33@a,19147,1975-03-09,Professional,4.99
Edward,Thomas,E,edward33@a,19147,1975-03-09,Professional,34.99
Edward,Thomas,E,edward33@a,19147,1975-03-09,Professional,9.99
Edward,Thomas,E,edward33@a,19147,1975-03-09,Professional,29.99
Edward,Thomas,E,edward33@a,19147,1975-03-09,Professional,2.29
Edward,Thomas,E,edward33@a,19147,1975-03-09,Professional,4.99
Cody,Ramirez,M,cody7@adve,19148,1975-09-05,Professional,1700.99
Cody,Ramirez,M,cody7@adve,19148,1975-09-05,Professional,49.99
Sean,Parker,C,sean30@adv,19149,1980-09-13,Professional,69.99
Sean,Parker,C,sean30@adv,19149,1980-09-13,Professional,53.99
Maria,Bailey,C,maria9@adv,19150,1986-02-13,Skilled Manual,8.99
Maria,Bailey,C,maria9@adv,19150,1986-02-13,Skilled Manual,29.99
Maria,Bailey,C,maria9@adv,19150,1986-02-13,Skilled Manual,21.98
Maria,Bailey,C,maria9@adv,19150,1986-02-13,Skilled Manual,4.99
Ian,Cooper,,ian75@adve,19151,1970-02-14,Skilled Manual,69.99
Jonathan,Walker,,jonathan77,19152,1969-08-01,Skilled Manual,8.99
Jonathan,Walker,,jonathan77,19152,1969-08-01,Skilled Manual,69.99
Dylan,Griffin,,dylan20@ad,19153,1975-03-22,Skilled Manual,69.99
William,Sotelo,K.,william5@a,19154,1980-07-08,Skilled Manual,69.99
Caroline,Flores,,caroline13,19155,1970-04-24,Skilled Manual,8.99
Caroline,Flores,,caroline13,19155,1970-04-24,Skilled Manual,69.99
Julia,Jenkins,R,julia73@ad,19156,1969-07-03,Skilled Manual,2.29
Julia,Jenkins,R,julia73@ad,19156,1969-07-03,Skilled Manual,24.99
Julia,Jenkins,R,julia73@ad,19156,1969-07-03,Skilled Manual,1700.99
Eduardo,Thompson,,eduardo14@,19157,1970-06-25,Skilled Manual,1700.99
Destiny,Griffin,C,destiny67@,19158,1975-03-15,Skilled Manual,1700.99
Destiny,Griffin,C,destiny67@,19158,1975-03-15,Skilled Manual,34.99
Richard,Gonzalez,J,richard28@,19159,1969-11-12,Skilled Manual,1120.49
Sara,Perez,,sara38@adv,19160,1968-09-21,Professional,53.99
Sara,Perez,,sara38@adv,19160,1968-09-21,Professional,8.99
Sara,Perez,,sara38@adv,19160,1968-09-21,Professional,1120.49
Jeremiah,Hughes,C,jeremiah31,19161,1969-04-04,Skilled Manual,4.99
Jeremiah,Hughes,C,jeremiah31,19161,1969-04-04,Skilled Manual,7.95
Jeremiah,Hughes,C,jeremiah31,19161,1969-04-04,Skilled Manual,539.99
Jeremiah,Hughes,C,jeremiah31,19161,1969-04-04,Skilled Manual,21.98
Jeremiah,Hughes,C,jeremiah31,19161,1969-04-04,Skilled Manual,9.99
Peter,Raji,L,peter26@ad,19162,1969-05-12,Professional,9.99
Peter,Raji,L,peter26@ad,19162,1969-05-12,Professional,8.99
Peter,Raji,L,peter26@ad,19162,1969-05-12,Professional,4.99
Peter,Raji,L,peter26@ad,19162,1969-05-12,Professional,539.99
Riley,Bailey,,riley35@ad,19163,1979-10-18,Professional,539.99
Danielle,Morgan,,danielle25,19164,1973-12-22,Professional,4.99
Danielle,Morgan,,danielle25,19164,1973-12-22,Professional,24.99
Danielle,Morgan,,danielle25,19164,1973-12-22,Professional,564.99
Danielle,Morgan,,danielle25,19164,1973-12-22,Professional,34.99
Miranda,Russell,,miranda20@,19165,1974-03-02,Professional,564.99
Miranda,Russell,,miranda20@,19165,1974-03-02,Professional,53.99
Miranda,Russell,,miranda20@,19165,1974-03-02,Professional,9.99
Miranda,Russell,,miranda20@,19165,1974-03-02,Professional,4.99
Olivia,Jenkins,,olivia52@a,19166,1979-12-12,Professional,69.99
Caitlin,Morgan,C,caitlin19@,19167,1979-12-06,Professional,1120.49
Nathan,Kumar,,nathan25@a,19168,1969-04-17,Professional,49.99
Nathan,Kumar,,nathan25@a,19168,1969-04-17,Professional,69.99
Arianna,Bryant,,arianna16@,19169,1969-05-01,Professional,49.99
Arianna,Bryant,,arianna16@,19169,1969-05-01,Professional,1120.49
Luis,Campbell,A,luis39@adv,19170,1969-05-10,Professional,1120.49
Luis,Campbell,A,luis39@adv,19170,1969-05-10,Professional,24.99
Luis,Campbell,A,luis39@adv,19170,1969-05-10,Professional,3.99
Luis,Campbell,A,luis39@adv,19170,1969-05-10,Professional,2.29
Melanie,Torres,L,melanie29@,19171,1969-02-24,Professional,1120.49
Melanie,Torres,L,melanie29@,19171,1969-02-24,Professional,53.99
Calvin,Luo,T,calvin6@ad,19172,1985-04-15,Skilled Manual,564.99
Calvin,Luo,T,calvin6@ad,19172,1985-04-15,Skilled Manual,1000.4375
Calvin,Luo,T,calvin6@ad,19172,1985-04-15,Skilled Manual,34.99
Calvin,Luo,T,calvin6@ad,19172,1985-04-15,Skilled Manual,8.99
Kelli,Lal,J,kelli31@ad,19173,1979-09-16,Skilled Manual,53.99
Kelli,Lal,J,kelli31@ad,19173,1979-09-16,Skilled Manual,1000.4375
Kelli,Lal,J,kelli31@ad,19173,1979-09-16,Skilled Manual,539.99
Katelyn,Howard,L,katelyn10@,19174,1979-06-02,Manual,1700.99
Katelyn,Howard,L,katelyn10@,19174,1979-06-02,Manual,782.99
Wayne,Sharma,E,wayne11@ad,19175,1977-08-19,Manual,24.99
Ebony,Vazquez,B,ebony36@ad,19176,1977-11-30,Manual,24.99
Ebony,Vazquez,B,ebony36@ad,19176,1977-11-30,Manual,3.99
Ebony,Vazquez,B,ebony36@ad,19176,1977-11-30,Manual,34.99
Donna,Chander,D,donna14@ad,19177,1979-01-22,Skilled Manual,3.99
Donna,Chander,D,donna14@ad,19177,1979-01-22,Skilled Manual,34.99
Sarah,Miller,,sarah8@adv,19178,1978-02-22,Manual,24.99
Gloria,Sanz,V,gloria20@a,19179,1977-11-20,Manual,7.95
Gloria,Sanz,V,gloria20@a,19179,1977-11-20,Manual,4.99
Joan,Navarro,,joan16@adv,19180,1977-09-07,Manual,34.99
Joan,Navarro,,joan16@adv,19180,1977-09-07,Manual,4.99
Chad,Pal,L,chad14@adv,19181,1978-04-24,Manual,782.99
Chad,Pal,L,chad14@adv,19181,1978-04-24,Manual,1700.99
Chad,Pal,L,chad14@adv,19181,1978-04-24,Manual,34.99
Lance,Dominguez,,lance12@ad,19182,1983-05-19,Manual,4.99
Lance,Dominguez,,lance12@ad,19182,1983-05-19,Manual,34.99
Edwin,Raje,D,edwin36@ad,19183,1976-08-07,Manual,4.99
Edwin,Raje,D,edwin36@ad,19183,1976-08-07,Manual,34.99
Edwin,Raje,D,edwin36@ad,19183,1976-08-07,Manual,8.99
Emily,Hayes,,emily48@ad,19184,1982-10-05,Manual,24.99
Jacqueline,Bradley,,jacqueline,19185,1977-05-22,Manual,53.99
Jacqueline,Bradley,,jacqueline,19185,1977-05-22,Manual,4.99
Bob,Garcia,,bob7@adven,19186,1982-02-11,Manual,21.98
Bob,Garcia,,bob7@adven,19186,1982-02-11,Manual,1000.4375
Bob,Garcia,,bob7@adven,19186,1982-02-11,Manual,539.99
Karl,Pal,S,karl13@adv,19187,1976-11-10,Manual,2.29
Karl,Pal,S,karl13@adv,19187,1976-11-10,Manual,24.99
Karl,Pal,S,karl13@adv,19187,1976-11-10,Manual,120
Dalton,Anderson,A,dalton9@ad,19188,1976-12-04,Manual,3.99
Dalton,Anderson,A,dalton9@ad,19188,1976-12-04,Manual,1000.4375
Dalton,Anderson,A,dalton9@ad,19188,1976-12-04,Manual,1700.99
Dalton,Anderson,A,dalton9@ad,19188,1976-12-04,Manual,24.99
Dalton,Anderson,A,dalton9@ad,19188,1976-12-04,Manual,2.29
Morgan,Price,,morgan70@a,19189,1976-09-08,Manual,4.99
Morgan,Price,,morgan70@a,19189,1976-09-08,Manual,24.49
Carl,Shen,L,carl2@adve,19190,1976-11-24,Manual,2.29
Carl,Shen,L,carl2@adve,19190,1976-11-24,Manual,24.99
Keith,Chande,,keith18@ad,19191,1977-01-19,Manual,49.99
Keith,Chande,,keith18@ad,19191,1977-01-19,Manual,24.99
Erika,Ruiz,J,erika1@adv,19192,1975-09-09,Clerical,1000.4375
Erika,Ruiz,J,erika1@adv,19192,1975-09-09,Clerical,120
Erika,Ruiz,J,erika1@adv,19192,1975-09-09,Clerical,21.98
Erika,Ruiz,J,erika1@adv,19192,1975-09-09,Clerical,539.99
Omar,Lal,S,omar28@adv,19193,1976-05-21,Clerical,4.99
Omar,Lal,S,omar28@adv,19193,1976-05-21,Clerical,1000.4375
Omar,Lal,S,omar28@adv,19193,1976-05-21,Clerical,539.99
Omar,Lal,S,omar28@adv,19193,1976-05-21,Clerical,9.99
Omar,Lal,S,omar28@adv,19193,1976-05-21,Clerical,53.99
Cesar,Garcia,L,cesar14@ad,19194,1975-09-29,Clerical,769.49
Cesar,Garcia,L,cesar14@ad,19194,1975-09-29,Clerical,782.99
Cesar,Garcia,L,cesar14@ad,19194,1975-09-29,Clerical,29.99
Cesar,Garcia,L,cesar14@ad,19194,1975-09-29,Clerical,4.99
Cesar,Garcia,L,cesar14@ad,19194,1975-09-29,Clerical,2.29
Darren,Romero,A,darren31@a,19195,1981-05-22,Clerical,34.99
Darren,Romero,A,darren31@a,19195,1981-05-22,Clerical,1000.4375
Darren,Romero,A,darren31@a,19195,1981-05-22,Clerical,21.98
Darren,Romero,A,darren31@a,19195,1981-05-22,Clerical,564.99
Darren,Romero,A,darren31@a,19195,1981-05-22,Clerical,4.99
Darren,Romero,A,darren31@a,19195,1981-05-22,Clerical,9.99
April,She,,april0@adv,19196,1981-08-31,Clerical,8.99
April,She,,april0@adv,19196,1981-08-31,Clerical,1000.4375
April,She,,april0@adv,19196,1981-08-31,Clerical,53.99
April,She,,april0@adv,19196,1981-08-31,Clerical,2319.99
April,She,,april0@adv,19196,1981-08-31,Clerical,1214.85
April,She,,april0@adv,19196,1981-08-31,Clerical,34.99
April,She,,april0@adv,19196,1981-08-31,Clerical,24.49
Briana,Sandoval,M,briana17@a,19197,1976-05-16,Clerical,1000.4375
Briana,Sandoval,M,briana17@a,19197,1976-05-16,Clerical,4.99
Briana,Sandoval,M,briana17@a,19197,1976-05-16,Clerical,1214.85
Briana,Sandoval,M,briana17@a,19197,1976-05-16,Clerical,2319.99
Briana,Sandoval,M,briana17@a,19197,1976-05-16,Clerical,34.99
Briana,Sandoval,M,briana17@a,19197,1976-05-16,Clerical,9.99
Briana,Sandoval,M,briana17@a,19197,1976-05-16,Clerical,24.49
Melissa,Brooks,,melissa24@,19198,1986-05-05,Clerical,1120.49
Melissa,Brooks,,melissa24@,19198,1986-05-05,Clerical,34.99
David,Williams,,david75@ad,19199,1980-10-06,Clerical,1120.49
David,Williams,,david75@ad,19199,1980-10-06,Clerical,4.99
David,Williams,,david75@ad,19199,1980-10-06,Clerical,8.99
Luke,Henderson,,luke23@adv,19200,1971-09-22,Skilled Manual,21.98
Luke,Henderson,,luke23@adv,19200,1971-09-22,Skilled Manual,4.99
Luke,Henderson,,luke23@adv,19200,1971-09-22,Skilled Manual,49.99
Luke,Henderson,,luke23@adv,19200,1971-09-22,Skilled Manual,2.29
Luke,Henderson,,luke23@adv,19200,1971-09-22,Skilled Manual,29.99
Charles,Brooks,B,charles48@,19201,1972-04-25,Skilled Manual,1120.49
Brianna,Lee,R,brianna21@,19202,1972-01-08,Skilled Manual,1120.49
Brianna,Lee,R,brianna21@,19202,1972-01-08,Skilled Manual,49.99
Darren,Navarro,E,darren32@a,19203,1958-12-11,Manual,539.99
Sydney,Evans,,sydney44@a,19204,1958-12-17,Manual,539.99
James,Perry,,james23@ad,19205,1964-09-12,Manual,34.99
James,Perry,,james23@ad,19205,1964-09-12,Manual,1214.85
Destiny,Cooper,T,destiny34@,19206,1975-02-05,Manual,8.99
Destiny,Cooper,T,destiny34@,19206,1975-02-05,Manual,539.99
Destiny,Cooper,T,destiny34@,19206,1975-02-05,Manual,4.99
Jeremiah,Turner,F,jeremiah21,19207,1971-04-04,Manual,742.35
Jeremiah,Turner,F,jeremiah21,19207,1971-04-04,Manual,4.99
Jeremiah,Turner,F,jeremiah21,19207,1971-04-04,Manual,34.99
Jeremiah,Turner,F,jeremiah21,19207,1971-04-04,Manual,8.99
Angelica,Diaz,,angelica21,19208,1959-10-02,Clerical,4.99
Angelica,Diaz,,angelica21,19208,1959-10-02,Clerical,8.99
Angelica,Diaz,,angelica21,19208,1959-10-02,Clerical,49.99
Angelica,Diaz,,angelica21,19208,1959-10-02,Clerical,34.99
Alexandra,Nelson,,alexandra5,19209,1960-01-01,Clerical,539.99
Alexandra,Nelson,,alexandra5,19209,1960-01-01,Clerical,34.99
Alexis,Price,E,alexis22@a,19210,1965-08-02,Clerical,4.99
Anna,Lee,,anna60@adv,19211,1960-02-21,Clerical,1120.49
Brianna,Clark,R,brianna18@,19212,1966-03-07,Clerical,53.99
Brianna,Clark,R,brianna18@,19212,1966-03-07,Clerical,1120.49
Amanda,Simmons,M,amanda36@a,19213,1960-07-07,Clerical,1120.49
Amanda,Simmons,M,amanda36@a,19213,1960-07-07,Clerical,34.99
Cassidy,Powell,,cassidy9@a,19214,1961-08-15,Skilled Manual,4.99
Edward,Hall,,edward46@a,19215,1967-09-30,Skilled Manual,4.99
Edward,Hall,,edward46@a,19215,1967-09-30,Skilled Manual,54.99
Edward,Hall,,edward46@a,19215,1967-09-30,Skilled Manual,63.5
Gabriel,Lopez,,gabriel51@,19216,1962-03-01,Skilled Manual,4.99
Gabriel,Lopez,,gabriel51@,19216,1962-03-01,Skilled Manual,49.99
Jose,Nelson,,jose45@adv,19217,1973-03-12,Skilled Manual,32.6
Jose,Nelson,,jose45@adv,19217,1973-03-12,Skilled Manual,21.49
Jose,Nelson,,jose45@adv,19217,1973-03-12,Skilled Manual,9.99
Jose,Nelson,,jose45@adv,19217,1973-03-12,Skilled Manual,3.99
Jose,Nelson,,jose45@adv,19217,1973-03-12,Skilled Manual,54.99
Jose,Nelson,,jose45@adv,19217,1973-03-12,Skilled Manual,34.99
Jose,Nelson,,jose45@adv,19217,1973-03-12,Skilled Manual,4.99
Jose,Nelson,,jose45@adv,19217,1973-03-12,Skilled Manual,21.98
Nathaniel,Brooks,V,nathaniel2,19218,1962-04-09,Clerical,69.99
Nathaniel,Brooks,V,nathaniel2,19218,1962-04-09,Clerical,8.99
Nathaniel,Brooks,V,nathaniel2,19218,1962-04-09,Clerical,53.99
Mary,Peterson,,mary13@adv,19219,1962-06-05,Clerical,8.99
Mary,Peterson,,mary13@adv,19219,1962-06-05,Clerical,69.99
Mariah,Sanchez,R,mariah44@a,19220,1962-07-07,Skilled Manual,21.98
Mariah,Sanchez,R,mariah44@a,19220,1962-07-07,Skilled Manual,3.99
Mariah,Sanchez,R,mariah44@a,19220,1962-07-07,Skilled Manual,2.29
Mariah,Sanchez,R,mariah44@a,19220,1962-07-07,Skilled Manual,8.99
Mariah,Sanchez,R,mariah44@a,19220,1962-07-07,Skilled Manual,2.29
Mariah,Sanchez,R,mariah44@a,19220,1962-07-07,Skilled Manual,21.49
Mariah,Sanchez,R,mariah44@a,19220,1962-07-07,Skilled Manual,32.6
Mariah,Sanchez,R,mariah44@a,19220,1962-07-07,Skilled Manual,3.99
Kaitlyn,Williams,A,kaitlyn25@,19221,1962-09-23,Skilled Manual,4.99
Kaitlyn,Williams,A,kaitlyn25@,19221,1962-09-23,Skilled Manual,54.99
Jordan,Hall,E,jordan75@a,19222,1968-02-17,Skilled Manual,4.99
Jordan,Hall,E,jordan75@a,19222,1968-02-17,Skilled Manual,49.99
Jacqueline,Cook,A,jacqueline,19223,1974-06-17,Skilled Manual,3.99
Jacqueline,Cook,A,jacqueline,19223,1974-06-17,Skilled Manual,21.98
Jacqueline,Cook,A,jacqueline,19223,1974-06-17,Skilled Manual,21.49
Jacqueline,Cook,A,jacqueline,19223,1974-06-17,Skilled Manual,32.6
Jacqueline,Cook,A,jacqueline,19223,1974-06-17,Skilled Manual,2.29
Jacqueline,Cook,A,jacqueline,19223,1974-06-17,Skilled Manual,2.29
Stephanie,Henderson,L,stephanie3,19224,1963-03-21,Skilled Manual,21.49
Stephanie,Henderson,L,stephanie3,19224,1963-03-21,Skilled Manual,3.99
Stephanie,Henderson,L,stephanie3,19224,1963-03-21,Skilled Manual,21.98
Stephanie,Henderson,L,stephanie3,19224,1963-03-21,Skilled Manual,3.99
Stephanie,Henderson,L,stephanie3,19224,1963-03-21,Skilled Manual,32.6
Stephanie,Henderson,L,stephanie3,19224,1963-03-21,Skilled Manual,49.99
Stephanie,Henderson,L,stephanie3,19224,1963-03-21,Skilled Manual,159
Stephanie,Henderson,L,stephanie3,19224,1963-03-21,Skilled Manual,24.49
Stephanie,Henderson,L,stephanie3,19224,1963-03-21,Skilled Manual,34.99
Jeremy,Watson,A,jeremy32@a,19225,1963-04-07,Clerical,63.5
Jeremy,Watson,A,jeremy32@a,19225,1963-04-07,Clerical,1120.49
Jeremy,Watson,A,jeremy32@a,19225,1963-04-07,Clerical,34.99
Neil,Carlson,M,neil17@adv,19226,1980-10-14,Clerical,69.99
Neil,Carlson,M,neil17@adv,19226,1980-10-14,Clerical,49.99
Logan,Nelson,F,logan35@ad,19227,1969-08-16,Clerical,69.99
Morgan,Ramirez,P,morgan64@a,19228,1963-09-09,Clerical,53.99
Morgan,Ramirez,P,morgan64@a,19228,1963-09-09,Clerical,69.99
David,Robinson,C,david81@ad,19229,1964-02-20,Skilled Manual,69.99
David,Robinson,C,david81@ad,19229,1964-02-20,Skilled Manual,53.99
Joy,Moreno,,joy7@adven,19230,1963-11-11,Skilled Manual,8.99
Joy,Moreno,,joy7@adven,19230,1963-11-11,Skilled Manual,69.99
Meghan,Gill,R,meghan13@a,19231,1969-04-11,Skilled Manual,69.99
Candice,Chow,,candice10@,19232,1970-11-09,Skilled Manual,21.98
Candice,Chow,,candice10@,19232,1970-11-09,Skilled Manual,8.99
Candice,Chow,,candice10@,19232,1970-11-09,Skilled Manual,29.99
Omar,Andersen,L,omar33@adv,19233,1970-05-02,Skilled Manual,69.99
Micah,Zheng,,micah7@adv,19234,1983-05-13,Skilled Manual,69.99
Micah,Zheng,,micah7@adv,19234,1983-05-13,Skilled Manual,49.99
Kayla,Bennett,,kayla25@ad,19235,1978-02-02,Skilled Manual,49.99
Kayla,Bennett,,kayla25@ad,19235,1978-02-02,Skilled Manual,69.99
Chloe,Phillips,K,chloe3@adv,19236,1978-02-09,Skilled Manual,69.99
Chloe,Phillips,K,chloe3@adv,19236,1978-02-09,Skilled Manual,49.99
Kristy,Gomez,M,kristy1@ad,19237,1978-10-15,Skilled Manual,69.99
Isabella,West,,isabella7@,19238,1984-02-04,Skilled Manual,69.99
Jeremy,Alexander,D,jeremy31@a,19239,1979-04-17,Skilled Manual,8.99
Jeremy,Alexander,D,jeremy31@a,19239,1979-04-17,Skilled Manual,69.99
Theresa,Jimenez,W,theresa2@a,19240,1978-10-18,Skilled Manual,34.99
Theresa,Jimenez,W,theresa2@a,19240,1978-10-18,Skilled Manual,1120.49
Diane,Dominguez,A,diane17@ad,19241,1978-12-31,Skilled Manual,24.49
Diane,Dominguez,A,diane17@ad,19241,1978-12-31,Skilled Manual,53.99
Diane,Dominguez,A,diane17@ad,19241,1978-12-31,Skilled Manual,69.99
Devin,Baker,R,devin30@ad,19242,1979-05-04,Skilled Manual,69.99
James,Thomas,K,james83@ad,19243,1984-04-24,Skilled Manual,69.99
Sebastian,Ward,,sebastian4,19244,1984-06-04,Skilled Manual,69.99
Sebastian,Ward,,sebastian4,19244,1984-06-04,Skilled Manual,63.5
Isaiah,King,P,isaiah43@a,19245,1982-02-23,Skilled Manual,49.99
Isaiah,King,P,isaiah43@a,19245,1982-02-23,Skilled Manual,69.99
Carlos,Campbell,E,carlos34@a,19246,1977-02-05,Skilled Manual,69.99
Michele,Martinez,L,michele31@,19247,1979-05-04,Manual,24.99
Sheena,Black,C,sheena19@a,19248,1978-08-22,Manual,2.29
Sheena,Black,C,sheena19@a,19248,1978-08-22,Manual,24.99
Sheena,Black,C,sheena19@a,19248,1978-08-22,Manual,120
Chad,Andersen,J,chad15@adv,19249,1967-06-02,Manual,3.99
Chad,Andersen,J,chad15@adv,19249,1967-06-02,Manual,34.99
Chad,Andersen,J,chad15@adv,19249,1967-06-02,Manual,24.99
Lacey,Wu,T,lacey19@ad,19250,1966-07-02,Manual,2.29
Lacey,Wu,T,lacey19@ad,19250,1966-07-02,Manual,3.99
Lacey,Wu,T,lacey19@ad,19250,1966-07-02,Manual,24.99
Brett,Sai,,brett5@adv,19251,1966-08-07,Clerical,24.99
Brett,Sai,,brett5@adv,19251,1966-08-07,Clerical,2.29
Jasmine,Brooks,S,jasmine38@,19252,1961-08-27,Manual,4.99
Jasmine,Brooks,S,jasmine38@,19252,1961-08-27,Manual,54.99
Jasmine,Brooks,S,jasmine38@,19252,1961-08-27,Manual,34.99
Gabrielle,Ross,J,gabrielle2,19253,1967-03-19,Clerical,539.99
Gabrielle,Ross,J,gabrielle2,19253,1967-03-19,Clerical,1000.4375
Anibal,Sousa,,anibal1@ad,19254,1962-05-07,Clerical,1700.99
Anibal,Sousa,,anibal1@ad,19254,1962-05-07,Clerical,1000.4375
Terrance,Sara,,terrance7@,19255,1960-08-13,Manual,1700.99
Terrance,Sara,,terrance7@,19255,1960-08-13,Manual,782.99
Abigail,Griffin,A,abigail46@,19256,1966-03-07,Clerical,34.99
Abigail,Griffin,A,abigail46@,19256,1966-03-07,Clerical,782.99
Abigail,Griffin,A,abigail46@,19256,1966-03-07,Clerical,1700.99
Dana,Jiménez,,dana21@adv,19257,1965-01-12,Manual,4.99
Dana,Jiménez,,dana21@adv,19257,1965-01-12,Manual,1000.4375
Dana,Jiménez,,dana21@adv,19257,1965-01-12,Manual,1700.99
Dana,Jiménez,,dana21@adv,19257,1965-01-12,Manual,8.99
Dana,Jiménez,,dana21@adv,19257,1965-01-12,Manual,24.49
Douglas,Mehta,,douglas18@,19258,1976-05-13,Manual,1000.4375
Douglas,Mehta,,douglas18@,19258,1976-05-13,Manual,564.99
Douglas,Mehta,,douglas18@,19258,1976-05-13,Manual,8.99
Barbara,Lin,,barbara17@,19259,1942-07-22,Clerical,24.99
Barbara,Lin,,barbara17@,19259,1942-07-22,Clerical,3.99
Latoya,Sharma,,latoya8@ad,19260,1945-01-04,Clerical,2.29
Latoya,Sharma,,latoya8@ad,19260,1945-01-04,Clerical,1000.4375
Latoya,Sharma,,latoya8@ad,19260,1945-01-04,Clerical,24.99
Latoya,Sharma,,latoya8@ad,19260,1945-01-04,Clerical,564.99
Heather,Wu,M,heather6@a,19261,1945-11-23,Clerical,53.99
Heather,Wu,M,heather6@a,19261,1945-11-23,Clerical,24.99
Heather,Wu,M,heather6@a,19261,1945-11-23,Clerical,3.99
Kari,Sanchez,T,kari20@adv,19262,1948-05-26,Clerical,24.99
Nina,Chande,D,nina15@adv,19263,1948-05-06,Clerical,1000.4375
Nina,Chande,D,nina15@adv,19263,1948-05-06,Clerical,564.99
Nina,Chande,D,nina15@adv,19263,1948-05-06,Clerical,21.98
Kristopher,Gonzalez,C,kristopher,19264,1986-03-21,Manual,539.99
Kristopher,Gonzalez,C,kristopher,19264,1986-03-21,Manual,4.99
Kristopher,Gonzalez,C,kristopher,19264,1986-03-21,Manual,8.99
Kristopher,Gonzalez,C,kristopher,19264,1986-03-21,Manual,3578.27
Dale,Raji,,dale19@adv,19265,1984-08-22,Manual,35
Dale,Raji,,dale19@adv,19265,1984-08-22,Manual,4.99
Dale,Raji,,dale19@adv,19265,1984-08-22,Manual,2.29
Grant,Xu,M,grant7@adv,19266,1985-04-04,Manual,2.29
Grant,Xu,M,grant7@adv,19266,1985-04-04,Manual,35
Grant,Xu,M,grant7@adv,19266,1985-04-04,Manual,4.99
Marshall,Raje,J,marshall34,19267,1984-08-05,Manual,35
Marshall,Raje,J,marshall34,19267,1984-08-05,Manual,4.99
Marshall,Raje,J,marshall34,19267,1984-08-05,Manual,2.29
Alyssa,Ward,M,alyssa39@a,19268,1984-05-10,Manual,4.99
Alyssa,Ward,M,alyssa39@a,19268,1984-05-10,Manual,35
Kathleen,Navarro,J,kathleen12,19269,1982-09-20,Manual,3578.27
Kathleen,Navarro,J,kathleen12,19269,1982-09-20,Manual,539.99
Shawn,Shen,,shawn4@adv,19270,1985-06-24,Clerical,8.99
Shawn,Shen,,shawn4@adv,19270,1985-06-24,Clerical,3578.27
Shawn,Shen,,shawn4@adv,19270,1985-06-24,Clerical,539.99
Kristopher,Fernandez,O,kristopher,19271,1983-11-12,Clerical,3578.27
Kristopher,Fernandez,O,kristopher,19271,1983-11-12,Clerical,34.99
Kristopher,Fernandez,O,kristopher,19271,1983-11-12,Clerical,539.99
Shaun,Andersen,N,shaun14@ad,19272,1948-07-18,Manual,8.99
Shaun,Andersen,N,shaun14@ad,19272,1948-07-18,Manual,4.99
Natalie,Henderson,,natalie27@,19273,1948-07-23,Manual,4.99
Natalie,Henderson,,natalie27@,19273,1948-07-23,Manual,34.99
Karen,Yang,E,karen14@ad,19274,1948-07-08,Manual,1700.99
Karen,Yang,E,karen14@ad,19274,1948-07-08,Manual,1000.4375
Gregory,Rai,J,gregory21@,19275,1972-12-17,Manual,8.99
Gregory,Rai,J,gregory21@,19275,1972-12-17,Manual,4.99
Ruben,Sai,A,ruben6@adv,19276,1972-08-06,Manual,3.99
Ruben,Sai,A,ruben6@adv,19276,1972-08-06,Manual,782.99
Ruben,Sai,A,ruben6@adv,19276,1972-08-06,Manual,34.99
Ruben,Sai,A,ruben6@adv,19276,1972-08-06,Manual,1700.99
Ruben,Sai,A,ruben6@adv,19276,1972-08-06,Manual,24.99
Billy,Jiménez,L,billy7@adv,19277,1966-01-24,Manual,4.99
Billy,Jiménez,L,billy7@adv,19277,1966-01-24,Manual,34.99
Willie,Sun,,willie11@a,19278,1966-01-10,Manual,34.99
Willie,Sun,,willie11@a,19278,1966-01-10,Manual,1000.4375
Willie,Sun,,willie11@a,19278,1966-01-10,Manual,539.99
Omar,Xu,R,omar25@adv,19279,1965-09-02,Manual,34.99
Omar,Xu,R,omar25@adv,19279,1965-09-02,Manual,24.99
Omar,Xu,R,omar25@adv,19279,1965-09-02,Manual,3.99
Darrell,Andersen,,darrell2@a,19280,1969-08-23,Manual,53.99
Darrell,Andersen,,darrell2@a,19280,1969-08-23,Manual,782.99
Darrell,Andersen,,darrell2@a,19280,1969-08-23,Manual,1700.99
Mallory,Carlson,A,mallory5@a,19281,1969-04-13,Manual,8.99
Mallory,Carlson,A,mallory5@a,19281,1969-04-13,Manual,4.99
Mallory,Carlson,A,mallory5@a,19281,1969-04-13,Manual,53.99
Hailey,Wood,T,hailey23@a,19282,1980-04-30,Clerical,782.99
Hailey,Wood,T,hailey23@a,19282,1980-04-30,Clerical,24.99
Hailey,Wood,T,hailey23@a,19282,1980-04-30,Clerical,3.99
Hailey,Wood,T,hailey23@a,19282,1980-04-30,Clerical,1700.99
Hailey,Wood,T,hailey23@a,19282,1980-04-30,Clerical,7.95
Adrian,Sanders,,adrian4@ad,19283,1964-01-08,Clerical,1000.4375
Adrian,Sanders,,adrian4@ad,19283,1964-01-08,Clerical,8.99
Adrian,Sanders,,adrian4@ad,19283,1964-01-08,Clerical,1700.99
Adrian,Sanders,,adrian4@ad,19283,1964-01-08,Clerical,53.99
Briana,Romero,A,briana9@ad,19284,1969-04-06,Clerical,34.99
Briana,Romero,A,briana9@ad,19284,1969-04-06,Clerical,1000.4375
Briana,Romero,A,briana9@ad,19284,1969-04-06,Clerical,1700.99
Jacqueline,Howard,H,jacqueline,19285,1971-08-08,Clerical,1700.99
